Sem. Cat.,EN,NT,Audio,Speaker,Source,Ques. / Notes,Sub Sem. Cat.,original spelling,Entry #,Page #,CR,see,Literal Meaning,Speaker 1,Speaker 2
people,medicine man,dan dezhan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsʼinki,967,81,CR165,,,Tommy McGinty,Johnson Edwards
people,medicine man,khyóʼ etʼin,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tthinte,968,81,CR165,,,Tommy McGinty,Johnson Edwards
people,medicine man,zhaak etʼin,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dlíʼ,969,82,CR165,,,Tommy McGinty,Johnson Edwards
people,minister,gékhi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dan tekedede,970,82,,,,Tommy McGinty,Johnson Edwards
people,Bishop,gékhi cho,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,egyáʼ,971,82,,,,Tommy McGinty,Johnson Edwards
people,old timers,tsʼinki,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,Kʼálat hotʼyánʼ,972,82,,,,Tommy McGinty,Johnson Edwards
people,orphan,tthinte,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,hande,973,82,,,,Tommy McGinty,Johnson Edwards
people,policeman,dlíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,Natʼazha hotʼyánʼ,974,82,,,,Tommy McGinty,Johnson Edwards
people,poor person,dan tekedede,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dan námbéʼ,975,82,,,,Tommy McGinty,Johnson Edwards
people,prostitute,egyáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),change wording?,,Dzan to hotʼyánʼ,976,82,,,,Tommy McGinty,Johnson Edwards
people,Ross River people,Kʼálat hotʼyánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,people from a specific place,Łuntʼyan,977,82,,,,Tommy McGinty,Johnson Edwards
people,slave,hande,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kʼotʼyan,978,82,,,,Tommy McGinty,Johnson Edwards
people,Snag people,Natʼazha hotʼyánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,people from a specific place,ayéndyáʼ tthinte,979,82,,,,Tommy McGinty,Johnson Edwards
people,soldier,dan námbéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,Egay,980,82,,,,Tommy McGinty,Johnson Edwards
people,Tanana people,Dzan to hotʼyánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,people from a specific place,Hagunde,981,82,,,,Tommy McGinty,Johnson Edwards
people,Whitehorse people,Łuntʼyan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,people from a specific place,ayéndyáʼ,982,82,,,,Tommy McGinty,Johnson Edwards
people,Whiteman,kʼotʼyan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsʼándóʼ shaan,983,82,,,,Tommy McGinty,Johnson Edwards
people,widow,ayéndyáʼ tthinte,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,woman,ayéndyáʼ chan,984,82,,,,Tommy McGinty,Johnson Edwards
people,Wolf (Clan),Egay,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,utéʼ,985,82,,,,Tommy McGinty,Johnson Edwards
people,Wolf (Clan),Hagunde,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,une,986,82,,,,Tommy McGinty,Johnson Edwards
people,woman,ayéndyáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,woman,utsíʼ,987,82,,,,Tommy McGinty,Johnson Edwards
people,old woman,tsʼándóʼ shaan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,woman,utsun,988,82,,,,Tommy McGinty,Johnson Edwards
people,young woman,ayéndyáʼ chan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,woman,utáyʼ,989,82,,,,Tommy McGinty,Johnson Edwards
relatives,father,-téʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,utáya,990,83,,,,Tommy McGinty,Johnson Edwards
relatives,mother,-ne,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,undo,991,83,,,,Tommy McGinty,Johnson Edwards
relatives,grandfather,-tsíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"revisit how to CR and ""see"" relatives",,undoa,992,83,,see22,,Tommy McGinty,Johnson Edwards
relatives,grandmother,-tsun,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,umbíʼ,993,83,,see24,,Tommy McGinty,Johnson Edwards
relatives,uncle (fatherʼs brother),-táyʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,uncle,unea,994,83,CR166,,,Tommy McGinty,Johnson Edwards
relatives,uncle (fatherʼs brother),-táya,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,uncle,utsíʼ,995,83,CR166,,,Tommy McGinty,Johnson Edwards
relatives,uncle (motherʼs brother),-ndo,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,uncle,umbíʼ,996,83,CR167,,,Tommy McGinty,Johnson Edwards
relatives,uncle (motherʼs brother),-ndoa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,uncle,utsíʼ,997,83,CR167,,,Tommy McGinty,Johnson Edwards
relatives,aunt (fatherʼs sister),-umbíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,aunt,utsun,998,83,,see23,,Tommy McGinty,Johnson Edwards
relatives,aunt (motherʼs sister),-unea,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,aunt,unday,999,83,,,,Tommy McGinty,Johnson Edwards
relatives,father-in-law (man speaking),-tsíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,father-in-law,undaya,1000,83,,see22,,Tommy McGinty,Johnson Edwards
relatives,mother-in-law (man speaking),-mbíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,mother-in-law,unday echo,1001,83,,see23,,Tommy McGinty,Johnson Edwards
relatives,father-in-law (woman speaking),-tsíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,father-in-law,uchaw,1002,83,,see22,,Tommy McGinty,Johnson Edwards
relatives,mother-in-law (woman speaking),-tsun,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,mother-in-law,uchawa,1003,83,,see24,,Tommy McGinty,Johnson Edwards
relatives,older brother,-nday,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother,uchaw hétlʼéʼ,1004,83,CR168,,,Tommy McGinty,Johnson Edwards
relatives,older brother,-ndaya,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother,undaat,1005,83,CR168,,,Tommy McGinty,Johnson Edwards
relatives,oldest brother,-nday echo,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother,undaat echo,1006,83,,,,Tommy McGinty,Johnson Edwards
relatives,younger brother,-chaw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother,udyóʼ,1007,83,CR169,,,Tommy McGinty,Johnson Edwards
relatives,younger brother,-chawa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother,udyóʼ hétlʼéʼ,1008,83,CR169,,,Tommy McGinty,Johnson Edwards
relatives,youngest brother,-chaw hétlʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother,utsʼáánʼ,1009,83,,,,Tommy McGinty,Johnson Edwards
relatives,older sister,-ndaat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,sister,ugálínʼ,1010,83,,,,Tommy McGinty,Johnson Edwards
relatives,oldest sister,-ndaat echo,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,sister,undák,1011,83,,,,Tommy McGinty,Johnson Edwards
relatives,younger sister,-dyóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,sister,undák,1012,84,,,,Tommy McGinty,Johnson Edwards
relatives,youngest sister,-dyóʼ hétlʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,sister,ule,1013,84,,,,Tommy McGinty,Johnson Edwards
relatives,wife,-tsʼáánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ule,1014,84,,,,Tommy McGinty,Johnson Edwards
relatives,husband,-gálínʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ule,1015,84,,,,Tommy McGinty,Johnson Edwards
relatives,co-husband,-ndák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ule,1016,84,CR170,,,Tommy McGinty,Johnson Edwards
relatives,co-wife,-ndák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,utsʼándíʼ,1017,84,CR170,,,Tommy McGinty,Johnson Edwards
relatives,his brother-in-law (man speaking),-le,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother-in-law,uzhi,1018,84,,,,Tommy McGinty,Johnson Edwards
relatives,his sister-in-law (man speaking),-le,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,sister-in-law,uzra,1019,84,,,,Tommy McGinty,Johnson Edwards
relatives,her brother-in-law (woman speaking),-le,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,brother-in-law,utthi,1020,84,,,,Tommy McGinty,Johnson Edwards
relatives,her sister-in-law (woman speaking),-le,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,sister-in-law,utthia,1021,84,CR171,,,Tommy McGinty,Johnson Edwards
relatives,her sister-in-law (woman speaking),-tsʼándíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,sister-in-law,uyetsʼíʼ,1022,84,CR171,,,Tommy McGinty,Johnson Edwards
relatives,his son (man speaking),-zhi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,son,uzhi,1023,84,,see25,,Tommy McGinty,Johnson Edwards
relatives,her son (woman speaking),-zra,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,son,umbráʼ,1024,84,,,,Tommy McGinty,Johnson Edwards
relatives,his daughter (man speaking),-tthi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,utthi,utthi,1025,84,CR172,see27,,Tommy McGinty,Johnson Edwards
relatives,his daughter (man speaking),-tthia,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,daughter,utthia,1026,84,CR172,see26,,Tommy McGinty,Johnson Edwards
relatives,her daughter (woman speaking),-yetsʼíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,daughter,utthigálínʼ,1027,84,,,,Tommy McGinty,Johnson Edwards
relatives,nephew (brotherʼs boy),-zhi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,nephew,uyedénʼ,1028,84,,see25,,Tommy McGinty,Johnson Edwards
relatives,nephew (sisterʼs boy),-mbráʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,nephew,utthu,1029,84,,,,Tommy McGinty,Johnson Edwards
relatives,niece (brotherʼs girl),-tthi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,niece,utthua,1030,84,CR173,see27,,Tommy McGinty,Johnson Edwards
relatives,niece (brotherʼs girl),-tthia,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,niece,uyaʼaat,1031,84,CR173,see26,,Tommy McGinty,Johnson Edwards
relatives,son-in-law (man speaking),-tthigálínʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,son-in-law,utthu,1032,84,,,,Tommy McGinty,Johnson Edwards
relatives,son-in-law (woman speaking),-yedénʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,son-in-law,utthua,1033,84,,,,Tommy McGinty,Johnson Edwards
relatives,daughter-in-law (man speaking),-tthu,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,daughter-in-law,uchéʼ,1034,85,CR174,see28,,Tommy McGinty,Johnson Edwards
relatives,daughter-in-law (man speaking),-tthua,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,daughter-in-law,uchéa,1035,85,CR174,see29,,Tommy McGinty,Johnson Edwards
relatives,daughter-in-law (woman speaking),-yaʼaat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,daughter-in-law,uyéłák,1036,85,,,,Tommy McGinty,Johnson Edwards
relatives,grandchild (man speaking),-tthu,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,grandchild,uyéláánʼ,1037,85,CR175,see28,,Tommy McGinty,Johnson Edwards
relatives,grandchild (man speaking),-tthua,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,grandchild,uyéláánʼ,1038,85,CR175,see29,,Tommy McGinty,Johnson Edwards
relatives,grandchild (woman speaking),-chéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,grandchild,udzua,1039,85,CR176,,,Tommy McGinty,Johnson Edwards
relatives,grandchild (woman speaking),-chéa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,grandchild,udzúnʼ,1040,85,CR176,,,Tommy McGinty,Johnson Edwards
relatives,friend,-yéłák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,friend,udzua,1041,85,,,,Tommy McGinty,Johnson Edwards
relatives,friends,-yéláánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,friend,udzúnʼ,1042,85,CR177,,,Tommy McGinty,Johnson Edwards
relatives,relatives,-yéláánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,yakaak,1043,85,CR177,,,Tommy McGinty,Johnson Edwards
relatives,dear friends,-dzua,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,friend,yaka,1044,85,CR178,,,Tommy McGinty,Johnson Edwards
relatives,dear friends,-dzúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,friend,edéłyát,1045,85,CR178,,,Tommy McGinty,Johnson Edwards
relatives,sweetheart,-dzua,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tan dégro,1046,85,CR178,,,Tommy McGinty,Johnson Edwards
relatives,sweetheart,-dzúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,shan,1047,85,CR178,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",winter,yakaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,season,sakaak,1048,86,CR179,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",winter,yaka,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,season,nohodedékʼáʼ,1049,86,CR179,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",spring,edéłyát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,season,hetthi yakaak,1050,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",break-up,tan dégro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),refering to ice? Clarify?,,ekáánʼ yakaak,1051,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",summer,shan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,season,hétlʼéʼ yakaak,1052,86,CR180,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",summer,sakaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,season,se kʼanámáánʼ,1053,86,CR180,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",autumn,nohodedékʼáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,season,se nenézhen,1054,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",last year,hetthi yakaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,se kʼunkʼo,1055,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",this year,ekáánʼ yakaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,se dekíʼ kʼaninkhóʼ,1056,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",next year,hétlʼéʼ yakaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,se nádedeten,1057,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",full moon,se kʼanámáánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,se hunádedetthʼat,1058,86,CR181,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",full moon,se nenézhen,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,se deka deʼeshat,1059,86,CR181,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",half moon,se kʼunkʼo,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tondru,1060,86,CR182,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",half moon,se dekíʼ kʼaninkhóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tendru,1061,86,CR182,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",third quarter,se nádedeten,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),of the moon (cycle?) Clarify context,,dzenúʼ,1062,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",last quarter,se hunádedetthʼat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),of the moon (cycle?) Clarify context,,dzyan,1063,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",ring around the moon,se deka deʼeshat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dzenúʼ hudúnkwʼan,1064,86,,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",night ,tondru,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dzenúʼ dekwʼan,1065,86,CR183,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",night,tendru,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kʼámbéʼ,1066,86,CR183,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",day,dzenúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dzyan tétlʼát,1067,86,CR184,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",day,dzyan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,neseʼúnʼ,1068,86,CR184,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",short day,dzenúʼ hudúnkwʼan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify context?,,nohodedekhyáʼ,1069,86,CR185,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",short day,dzenúʼ dekwʼan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify context?,,tondru tlʼát,1070,86,CR185,,,Tommy McGinty,Johnson Edwards
"seasons, days, months",morning,kʼámbéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,times of day,totlʼát,1071,86,,,,Tommy McGinty,Johnson Edwards
